elo_diff,home_elo_before,away_elo_before,win_rate_diff_L20,win_rate_diff_L10,win_rate_diff_L5,home_win_rate_L20,home_win_rate_L10,home_win_rate_L5,away_win_rate_L20,away_win_rate_L10,away_win_rate_L5,fg_pct_diff_L20,fg_pct_diff_L10,fg_pct_diff_L5,fg3_pct_diff_L20,fg3_pct_diff_L10,fg3_pct_diff_L5,h2h_home_win_rate,h2h_total_games,season_progress,home_team_id,away_team_id
-0.9412246562231643,-1.6175517866724052,-0.3100464619740976,-1.1860933805942382,0.003776013624829626,0.013479031106098759,-1.5304040984250413,-0.4012014995077879,0.009169529815765583,0.007181883862961122,-0.49046822814779134,-0.010757234877545105,,,,,,,-0.7481140300026958,-0.35643200798279745,0.19782710250560628,1610610032,1610612752
-1.709435234484702,-1.6869757660572609,0.6968538276054603,-2.033452802475563,-1.5298523555069943,0.013479031106099043,-1.7498581948447736,-0.8089841112064291,0.7378470727525105,1.152830508306358,1.47894370512209,0.7684765521380647,,,,,,,-1.008009465178315,-0.3586606395057659,0.04978889164010774,1610610032,1610610025
0.2184862508748114,-0.5638068056704035,-0.8741979615780373,0.16968169441588235,0.3105016874511944,0.013479031106098759,-0.21367951990664769,0.006581112190853389,0.009169529815765583,-0.5656424283587376,-0.49046822814779134,-0.010757234877545105,,,,,,,-2.5673820762320267,-0.3660894112489939,0.0991349619286071,1610610032,1610610028
-0.6538686108394003,-1.9076138364394977,-1.0050321577370454,-1.0166214962179732,-0.6096753340279001,0.013479031106099043,-1.9693122912645056,-1.6245493346037119,-0.719508013120979,-0.8520545844695868,-0.9828212114652616,-0.7899910218931551,,,,,,,-0.7481140300026958,-0.35643200798279745,-0.04890324893689168,1610610032,1610612738
0.4104095888948747,-0.6536742929619772,-1.2337506706154546,0.8475692319209421,1.5374043827566537,1.0350556358442455,0.005774576513084256,0.41436372388949466,0.009169529815765583,-1.4248788966912853,-1.9675271781002022,-1.569224808908765,,,,,,,4.449794673509677,-0.3660894112489939,-0.09824931922539117,1610610032,1610610031
-2.413173582570533,-2.2661361416715295,1.0999105035490853,-2.5418684556043587,-1.5298523555069947,-1.5188858760011208,-2.1887663876842383,-2.0323319463023535,-1.4481855560577237,1.4392426644172074,0.0018847551696791784,0.7684765521380647,,,,,,,-0.6668967065103153,-0.35791776233144307,-0.14759538951389076,1610610032,1610610036
0.1522717340166833,-0.6030429222833004,-0.820905832549999,0.33915357879214736,0.9239530351039242,0.5242673334751721,0.005774576513084256,0.006581112190853389,0.009169529815765583,-0.5656424283587376,-1.4751741947827317,-0.7899910218931551,,,,,,,-0.228323159651459,-0.3660894112489939,0.1484810322171067,1610610032,1610610035
-0.13559857241247059,-0.4664003203043765,-0.27974251640838166,0.00020981003961695224,0.0037760136248292855,0.013479031106099043,0.44468276935254863,0.41436372388949466,0.7378470727525105,0.5800061960846595,0.4942377384871494,0.7684765521380647,,,,,,,2.11073575692911,-0.3660894112489939,0.24717317279410567,1610610032,1610610026
-1.199535005576224,-1.7374372599224424,-0.06872570605042154,-0.677677727465443,0.0037760136248292855,0.013479031106099043,-1.310950002005309,0.006581112190853389,-0.719508013120979,-0.5656424283587376,0.0018847551696791784,-0.7899910218931551,,,,,,,0.1410019324402095,-0.35568913080847464,0.29651924308260524,1610610032,1610612744
-1.9997781675283983,-2.282189525352994,0.504265939782755,-1.8639809180992981,-1.8365780293333593,-1.5188858760011208,-2.1887663876842383,-2.0323319463023535,-1.4481855560577237,0.29359403997381034,0.4942377384871494,0.7684765521380647,,,,,,,-3.3470683817588833,-0.36311790255170273,-0.09824931922539117,1610610032,1610610024
-1.8728604107406237,-1.5602617417156142,1.0535759119455124,-1.6945090337230333,-0.6096753340279001,-0.4973092712629743,-1.5304040984250413,-0.4012014995077879,0.7378470727525105,0.866418352195509,0.4942377384871494,1.5477103391536748,,,,,,,0.5513631458753969,-0.36757516559763953,0.1484810322171067,1610610032,1610612747
-1.0678780679719435,-2.017453483536995,-0.5353420591296433,-1.1860933805942382,-0.9164010078542649,-1.0080975736320477,-2.4082204841039703,-2.0323319463023535,-2.1768630989944686,-1.138466740580436,-0.9828212114652616,-0.7899910218931551,2.26850978915054,2.004417136413384,,,,,4.449794673509677,-0.36906091994628515,-0.5423639518218872,1610610032,1610612765
-1.916538319719013,-1.8341230073999013,0.8389337666112333,-2.3188791340566417,-1.5298523555069947,-1.518885876001121,-1.7498581948447736,-1.2167667229050707,0.009169529815765583,1.6352088764930517,0.9865907218046196,2.3269441261692845,,,,,,,-7.245499909393163,-0.36831804277196234,0.0004428213516081415,1610610032,1610612758
-0.778392362834195,-1.8049621227853974,-0.7270783881652082,-0.677677727465443,0.003776013624829626,0.5242673334751721,-1.7498581948447736,-0.8089841112064291,0.009169529815765583,-1.138466740580436,-0.9828212114652616,-0.7899910218931551,,,,,,,-3.3470683817588833,-0.36757516559763953,0.0991349619286071,1610610032,1610610029
-0.6450420542973626,-0.821238354011099,0.07692844110549078,-0.677677727465443,0.617227361277559,1.0350556358442458,-0.43313361632638014,0.41436372388949466,0.7378470727525105,0.5800061960846595,-0.49046822814779134,-0.7899910218931551,,,,,,,1.5259710277839673,-0.3668322884233167,0.19782710250560628,1610610035,1610610034
