is_home_win,home_form_5,away_form_5,home_form_10,away_form_10,home_form_15,away_form_15,days_off_home,days_off_away,is_regular_season,is_playoffs,match_number_season_home,match_number_season_away,home_over_away_wins_diff_5,home_over_away_wins_diff_10,home_win_probability_based_on_elo
0,2.0,2.0,3.0,6.0,5.0,6.0,2.0,2.0,1,0,13.0,20.0,0.0,0.0,0.5083596150369918
1,2.0,0.0,4.0,1.0,5.0,4.0,4.0,4.0,1,0,17.0,17.0,0.0,0.0,0.4988818458843812
0,0.0,2.0,1.0,4.0,3.0,5.0,1.0,2.0,1,0,18.0,17.0,0.0,0.0,0.42636884252723195
1,1.0,0.0,2.0,0.0,3.0,3.0,2.0,3.0,1,0,19.0,17.0,1.0,0.0,0.3927460054744439
1,2.0,1.0,2.0,2.0,4.0,3.0,1.0,1.0,1,0,14.0,17.0,0.0,0.0,0.5024300927309678
1,1.0,1.0,4.0,2.0,6.0,4.0,2.0,3.0,1,0,16.0,20.0,-1.0,0.0,0.5116992496515349
1,3.0,2.0,4.0,2.0,4.0,6.0,2.0,2.0,1,0,19.0,18.0,1.0,0.0,0.6320601964408984
0,0.0,3.0,1.0,4.0,3.0,7.0,1.0,2.0,1,0,18.0,17.0,-1.0,0.0,0.4584250512489151
0,2.0,2.0,3.0,4.0,4.0,6.0,2.0,1.0,1,0,19.0,20.0,2.0,0.0,0.4770685801782726
0,1.0,2.0,2.0,5.0,5.0,6.0,2.0,1.0,1,0,17.0,18.0,-1.0,-2.0,0.5284177201571582
1,0.0,1.0,2.0,4.0,2.0,6.0,2.0,4.0,1,0,18.0,18.0,-1.0,0.0,0.40813376379418637
1,1.0,4.0,3.0,5.0,5.0,5.0,3.0,1.0,1,0,16.0,20.0,2.0,0.0,0.44822972582253856
1,2.0,1.0,6.0,4.0,8.0,6.0,2.0,3.0,1,0,16.0,19.0,0.0,0.0,0.471859946020066
1,2.0,2.0,4.0,3.0,4.0,5.0,3.0,4.0,1,0,17.0,17.0,-2.0,0.0,0.5131028231645534
0,1.0,1.0,2.0,5.0,5.0,6.0,2.0,2.0,1,0,21.0,21.0,0.0,0.0,0.4601660140835223
0,1.0,2.0,2.0,4.0,4.0,6.0,6.0,4.0,1,0,16.0,16.0,-1.0,-2.0,0.3496823062680134
0,2.0,0.0,4.0,1.0,6.0,3.0,5.0,2.0,1,0,16.0,19.0,1.0,2.0,0.5368785046647416
1,0.0,1.0,0.0,2.0,3.0,4.0,2.0,2.0,1,0,18.0,20.0,2.0,0.0,0.532769505704503
1,1.0,0.0,4.0,2.0,6.0,4.0,1.0,2.0,1,0,20.0,21.0,0.0,0.0,0.5174748906707919
1,2.0,1.0,4.0,2.0,6.0,5.0,1.0,1.0,1,0,17.0,22.0,1.0,0.0,0.6135403962359962
0,2.0,1.0,5.0,3.0,7.0,4.0,2.0,7.0,1,0,17.0,14.0,0.0,0.0,0.5181640154581516
1,1.0,2.0,2.0,2.0,3.0,5.0,2.0,2.0,1,0,18.0,19.0,0.0,0.0,0.5518746804826454
0,3.0,2.0,3.0,4.0,5.0,7.0,2.0,2.0,1,0,15.0,18.0,1.0,0.0,0.46274308508450324
1,2.0,2.0,4.0,5.0,4.0,6.0,2.0,2.0,1,0,18.0,19.0,-1.0,0.0,0.553174051462343
1,1.0,1.0,3.0,4.0,4.0,6.0,2.0,2.0,1,0,20.0,21.0,1.0,0.0,0.4094277258986921
0,1.0,1.0,4.0,2.0,6.0,5.0,2.0,3.0,1,0,22.0,18.0,0.0,0.0,0.4963984089807461
0,1.0,2.0,3.0,3.0,6.0,5.0,1.0,2.0,1,0,22.0,17.0,0.0,0.0,0.4351774754948947
0,1.0,0.0,2.0,1.0,3.0,4.0,1.0,8.0,1,0,15.0,15.0,-1.0,0.0,0.530426638380597
1,0.0,2.0,2.0,4.0,3.0,5.0,1.0,2.0,1,0,22.0,18.0,3.0,0.0,0.42871826764464827
1,3.0,2.0,5.0,2.0,5.0,4.0,3.0,2.0,1,0,21.0,20.0,2.0,0.0,0.64881944814221
1,1.0,1.0,1.0,1.0,4.0,3.0,3.0,2.0,1,0,17.0,19.0,2.0,0.0,0.40983186360704954
1,2.0,2.0,4.0,2.0,6.0,5.0,2.0,1.0,1,0,18.0,18.0,2.0,0.0,0.5302971806723019
1,1.0,0.0,2.0,2.0,4.0,4.0,2.0,2.0,1,0,23.0,21.0,-1.0,0.0,0.5171011293279651
0,0.0,1.0,0.0,3.0,3.0,5.0,2.0,3.0,1,0,20.0,19.0,0.0,0.0,0.449951054559128
1,2.0,1.0,3.0,2.0,6.0,4.0,2.0,1.0,1,0,17.0,19.0,-1.0,-1.0,0.4531807108551826
0,2.0,2.0,3.0,4.0,3.0,4.0,2.0,2.0,1,0,19.0,21.0,1.0,2.0,0.5669602854773551
1,3.0,2.0,4.0,4.0,5.0,6.0,2.0,2.0,1,0,19.0,19.0,0.0,0.0,0.5408980880597914
1,3.0,0.0,5.0,1.0,6.0,2.0,1.0,5.0,1,0,20.0,19.0,0.0,0.0,0.6222608879485295
0,1.0,1.0,2.0,3.0,4.0,5.0,1.0,2.0,1,0,21.0,23.0,2.0,0.0,0.4347124515650261
0,0.0,1.0,2.0,2.0,4.0,3.0,1.0,2.0,1,0,22.0,16.0,0.0,0.0,0.4103695203091381
1,4.0,3.0,6.0,3.0,6.0,5.0,1.0,3.0,1,0,22.0,16.0,0.0,0.0,0.580159907373249
1,1.0,0.0,3.0,1.0,4.0,4.0,2.0,2.0,1,0,23.0,16.0,-1.0,0.0,0.4812086667327188
0,1.0,1.0,2.0,1.0,5.0,2.0,1.0,1.0,1,0,20.0,20.0,-3.0,0.0,0.5792973813598854
1,2.0,2.0,3.0,4.0,5.0,5.0,4.0,2.0,1,0,18.0,19.0,0.0,0.0,0.4753289826366087
1,2.0,0.0,2.0,0.0,5.0,2.0,1.0,1.0,1,0,18.0,21.0,0.0,0.0,0.43925516472582876
1,3.0,1.0,6.0,4.0,9.0,6.0,4.0,3.0,1,0,17.0,18.0,-2.0,0.0,0.49481828367318814
1,1.0,1.0,2.0,2.0,5.0,3.0,1.0,4.0,1,0,19.0,19.0,0.0,0.0,0.5598697710268102
0,2.0,0.0,4.0,4.0,4.0,6.0,1.0,2.0,1,0,22.0,23.0,1.0,0.0,0.425792129108527
1,1.0,2.0,3.0,4.0,6.0,6.0,1.0,3.0,1,0,20.0,21.0,0.0,0.0,0.5254257770619325
1,2.0,2.0,3.0,2.0,3.0,4.0,2.0,2.0,1,0,20.0,24.0,2.0,0.0,0.5093115962093637
1,3.0,0.0,5.0,2.0,7.0,3.0,2.0,2.0,1,0,19.0,20.0,0.0,0.0,0.5711525155913414
0,2.0,2.0,3.0,3.0,5.0,5.0,2.0,2.0,1,0,20.0,17.0,0.0,0.0,0.5323090592071754
0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,2.0,1,0,20.0,24.0,-2.0,0.0,0.49138357234915936
1,2.0,0.0,2.0,2.0,3.0,4.0,1.0,2.0,1,0,25.0,23.0,-1.0,0.0,0.5424911963904738
0,3.0,2.0,3.0,4.0,7.0,4.0,3.0,2.0,1,0,18.0,24.0,-2.0,0.0,0.508397186612059
0,0.0,3.0,1.0,5.0,3.0,7.0,2.0,2.0,1,0,17.0,21.0,-3.0,0.0,0.3740829840363645
0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,1,0,21.0,17.0,0.0,0.0,0.4709105565109463
1,2.0,3.0,3.0,6.0,4.0,9.0,2.0,2.0,1,0,23.0,18.0,0.0,0.0,0.404831015508128
0,0.0,1.0,3.0,4.0,6.0,6.0,2.0,2.0,1,0,24.0,21.0,0.0,0.0,0.4667532392941128
0,0.0,1.0,1.0,4.0,3.0,6.0,1.0,5.0,1,0,21.0,20.0,0.0,-1.0,0.4970964742549205
0,1.0,0.0,4.0,2.0,5.0,3.0,1.0,3.0,1,0,22.0,22.0,0.0,0.0,0.6753991910833037
1,2.0,2.0,4.0,3.0,4.0,5.0,2.0,3.0,1,0,21.0,19.0,-1.0,0.0,0.5525742053970882
1,0.0,1.0,1.0,3.0,1.0,5.0,3.0,1.0,1,0,20.0,21.0,2.0,0.0,0.4775722684893172
1,1.0,3.0,3.0,5.0,5.0,7.0,3.0,2.0,1,0,22.0,20.0,0.0,0.0,0.39399727945838076
1,1.0,1.0,3.0,2.0,5.0,4.0,3.0,3.0,1,0,19.0,21.0,0.0,0.0,0.45984292811342187
0,3.0,2.0,5.0,3.0,7.0,4.0,2.0,2.0,1,0,22.0,25.0,1.0,0.0,0.6118324238228926
0,0.0,2.0,2.0,3.0,3.0,6.0,2.0,4.0,1,0,24.0,20.0,-2.0,0.0,0.3428977109650926
0,2.0,1.0,3.0,2.0,4.0,4.0,2.0,2.0,1,0,18.0,25.0,0.0,0.0,0.5037410330194987
1,0.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,1,0,22.0,21.0,2.0,0.0,0.5111002008345226
0,4.0,1.0,6.0,2.0,7.0,3.0,4.0,2.0,1,0,23.0,21.0,2.0,0.0,0.6274741521584338
0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,4.0,1,0,18.0,22.0,-1.0,0.0,0.5206287690784641
1,1.0,3.0,1.0,4.0,1.0,5.0,2.0,1.0,1,0,22.0,22.0,1.0,0.0,0.47853839023321876
0,2.0,1.0,4.0,3.0,5.0,6.0,2.0,2.0,1,0,24.0,21.0,0.0,0.0,0.4098069868374092
1,2.0,0.0,3.0,1.0,5.0,3.0,1.0,2.0,1,0,20.0,18.0,0.0,0.0,0.38861876451439475
0,0.0,3.0,2.0,3.0,2.0,4.0,1.0,2.0,1,0,23.0,26.0,1.0,0.0,0.4457618920777269
1,0.0,2.0,3.0,3.0,5.0,6.0,2.0,3.0,1,0,22.0,19.0,3.0,0.0,0.48473359824099493
0,2.0,1.0,5.0,3.0,7.0,5.0,1.0,2.0,1,0,23.0,23.0,0.0,0.0,0.5634489893028097
0,3.0,0.0,4.0,0.0,6.0,2.0,5.0,1.0,1,0,19.0,19.0,-2.0,0.0,0.5510008951076744
1,3.0,1.0,6.0,1.0,7.0,3.0,2.0,2.0,1,0,24.0,22.0,1.0,0.0,0.5931287727882519
1,3.0,3.0,3.0,5.0,4.0,7.0,2.0,3.0,1,0,27.0,21.0,-2.0,0.0,0.38182974873085723
0,1.0,2.0,1.0,4.0,4.0,6.0,2.0,3.0,1,0,26.0,23.0,1.0,0.0,0.48491461979348305
1,1.0,1.0,2.0,2.0,3.0,4.0,2.0,3.0,1,0,23.0,22.0,0.0,0.0,0.4937324451378025
0,1.0,0.0,2.0,2.0,2.0,6.0,2.0,4.0,1,0,23.0,25.0,3.0,2.0,0.48169035460920095
0,2.0,0.0,4.0,1.0,5.0,2.0,2.0,2.0,1,0,23.0,25.0,0.0,0.0,0.5997054865993455
0,2.0,1.0,2.0,3.0,4.0,3.0,2.0,2.0,1,0,26.0,19.0,0.0,0.0,0.5547031003176963
0,0.0,3.0,2.0,4.0,2.0,5.0,2.0,2.0,1,0,24.0,21.0,0.0,0.0,0.4564873599115165
1,3.0,1.0,5.0,3.0,9.0,5.0,4.0,2.0,1,0,19.0,21.0,0.0,0.0,0.43925832433562334
0,0.0,1.0,0.0,1.0,1.0,2.0,2.0,2.0,1,0,23.0,22.0,0.0,0.0,0.5004607197934093
0,2.0,2.0,4.0,3.0,6.0,5.0,3.0,1.0,1,0,20.0,20.0,2.0,0.0,0.5294476241211884
0,0.0,0.0,1.0,3.0,3.0,5.0,1.0,3.0,1,0,23.0,22.0,0.0,0.0,0.4177374941596626
0,1.0,0.0,2.0,2.0,2.0,2.0,1.0,1.0,1,0,24.0,25.0,0.0,0.0,0.5961477341347439
0,1.0,2.0,3.0,4.0,5.0,4.0,3.0,1.0,1,0,25.0,22.0,2.0,0.0,0.47915219336338305
0,1.0,1.0,3.0,3.0,5.0,5.0,2.0,2.0,1,0,23.0,24.0,-3.0,0.0,0.43057327454332706
0,2.0,0.0,3.0,1.0,6.0,3.0,1.0,3.0,1,0,24.0,19.0,0.0,0.0,0.5200456404626874
0,0.0,1.0,0.0,1.0,1.0,4.0,2.0,1.0,1,0,20.0,23.0,0.0,0.0,0.47606709683772747
1,1.0,0.0,2.0,0.0,4.0,1.0,1.0,1.0,1,0,27.0,24.0,2.0,2.0,0.5579069760998951
1,1.0,2.0,5.0,4.0,6.0,6.0,3.0,3.0,1,0,24.0,20.0,0.0,0.0,0.5948922093374426
0,2.0,1.0,3.0,3.0,4.0,6.0,2.0,2.0,1,0,24.0,21.0,3.0,0.0,0.5326456974017911
1,2.0,1.0,5.0,1.0,7.0,3.0,2.0,2.0,1,0,22.0,27.0,0.0,0.0,0.5832237524325136
1,1.0,1.0,3.0,3.0,6.0,3.0,1.0,3.0,1,0,22.0,20.0,-2.0,0.0,0.5152181617658641
1,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,1,0,25.0,23.0,0.0,0.0,0.47049701220444523
1,0.0,0.0,1.0,0.0,2.0,0.0,2.0,2.0,1,0,20.0,25.0,1.0,0.0,0.5804452367779958
0,2.0,0.0,4.0,1.0,5.0,2.0,3.0,2.0,1,0,24.0,26.0,0.0,1.0,0.5678406842407389
0,1.0,1.0,3.0,3.0,5.0,6.0,2.0,2.0,1,0,26.0,25.0,0.0,0.0,0.39681632243592413
1,0.0,4.0,1.0,6.0,5.0,9.0,4.0,4.0,1,0,26.0,20.0,0.0,0.0,0.5043474203681342
1,2.0,1.0,2.0,5.0,4.0,7.0,2.0,2.0,1,0,25.0,25.0,-2.0,0.0,0.4054693231173456
1,1.0,1.0,3.0,1.0,5.0,3.0,3.0,2.0,1,0,24.0,28.0,0.0,0.0,0.5043078669350155
1,0.0,0.0,2.0,0.0,4.0,1.0,3.0,3.0,1,0,25.0,21.0,-1.0,0.0,0.6085016023153235
1,2.0,2.0,3.0,3.0,6.0,5.0,1.0,4.0,1,0,23.0,21.0,2.0,0.0,0.5282580623936869
0,0.0,1.0,0.0,3.0,2.0,5.0,4.0,3.0,1,0,26.0,28.0,0.0,0.0,0.3696771643838131
1,1.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,1,0,21.0,27.0,0.0,0.0,0.6489892976394246
1,1.0,1.0,3.0,1.0,5.0,2.0,2.0,2.0,1,0,26.0,24.0,0.0,0.0,0.5566157026075979
0,3.0,0.0,3.0,1.0,4.0,2.0,1.0,4.0,1,0,26.0,24.0,0.0,0.0,0.5814196479573236
0,1.0,0.0,3.0,0.0,3.0,2.0,2.0,2.0,1,0,21.0,27.0,0.0,0.0,0.5686746118427916
0,4.0,2.0,7.0,5.0,8.0,7.0,5.0,3.0,1,0,25.0,23.0,0.0,0.0,0.4905540776304742
1,2.0,1.0,4.0,3.0,5.0,4.0,1.0,5.0,1,0,25.0,22.0,0.0,0.0,0.45081695113550774
0,1.0,1.0,2.0,2.0,5.0,5.0,1.0,1.0,1,0,27.0,26.0,0.0,0.0,0.44771868199039955
0,0.0,3.0,2.0,4.0,5.0,5.0,4.0,5.0,1,0,23.0,28.0,0.0,0.0,0.5644412673613364
1,1.0,1.0,4.0,1.0,4.0,3.0,4.0,4.0,1,0,23.0,24.0,-1.0,0.0,0.4439499706441733
1,2.0,1.0,3.0,3.0,3.0,5.0,2.0,2.0,1,0,26.0,27.0,-2.0,0.0,0.5711277371720918
1,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,1,0,26.0,22.0,1.0,0.0,0.47924807055214785
0,2.0,1.0,2.0,3.0,4.0,5.0,1.0,2.0,1,0,22.0,29.0,-3.0,0.0,0.5090709471763016
1,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1,0,25.0,25.0,1.0,0.0,0.46161779210302706
0,1.0,0.0,1.0,3.0,1.0,4.0,2.0,2.0,1,0,27.0,28.0,0.0,0.0,0.5598067713523772
0,2.0,1.0,4.0,4.0,5.0,5.0,2.0,4.0,1,0,24.0,25.0,1.0,0.0,0.5305814190464551
1,3.0,3.0,4.0,6.0,6.0,8.0,2.0,2.0,1,0,26.0,26.0,0.0,0.0,0.45011779235248617
0,0.0,1.0,1.0,4.0,2.0,6.0,2.0,3.0,1,0,25.0,26.0,-1.0,0.0,0.37224122339431404
0,1.0,1.0,2.0,3.0,3.0,3.0,2.0,2.0,1,0,22.0,23.0,0.0,0.0,0.4346066532426928
1,0.0,2.0,0.0,4.0,2.0,6.0,2.0,3.0,1,0,28.0,24.0,0.0,0.0,0.3441792036737055
1,1.0,3.0,2.0,5.0,5.0,9.0,2.0,3.0,1,0,27.0,21.0,2.0,3.0,0.5969941699555148
0,2.0,0.0,2.0,2.0,3.0,5.0,2.0,3.0,1,0,23.0,24.0,-2.0,0.0,0.49774348107157046
0,1.0,1.0,1.0,2.0,3.0,3.0,4.0,2.0,1,0,29.0,26.0,1.0,0.0,0.48463085352562063
1,1.0,1.0,1.0,3.0,5.0,4.0,3.0,2.0,1,0,28.0,30.0,0.0,0.0,0.46725721846021384
1,1.0,2.0,5.0,6.0,7.0,8.0,4.0,2.0,1,0,24.0,27.0,0.0,0.0,0.5533091061330979
1,1.0,2.0,4.0,4.0,6.0,6.0,2.0,2.0,1,0,27.0,25.0,1.0,0.0,0.581914600639998
1,2.0,2.0,3.0,5.0,5.0,8.0,2.0,2.0,1,0,28.0,22.0,3.0,3.0,0.619105165269944
1,0.0,2.0,3.0,4.0,5.0,4.0,2.0,4.0,1,0,26.0,27.0,-1.0,0.0,0.4765793108469374
1,0.0,1.0,0.0,3.0,1.0,4.0,4.0,5.0,1,0,23.0,22.0,0.0,-2.0,0.45858401620820094
0,1.0,0.0,2.0,0.0,2.0,2.0,1.0,4.0,1,0,27.0,28.0,1.0,0.0,0.5647253535740158
1,1.0,1.0,1.0,3.0,2.0,5.0,3.0,4.0,1,0,26.0,27.0,2.0,0.0,0.4445870001211702
1,0.0,1.0,2.0,1.0,3.0,1.0,2.0,2.0,1,0,24.0,28.0,0.0,0.0,0.6073615581386874
1,1.0,2.0,3.0,4.0,3.0,7.0,2.0,1.0,1,0,31.0,23.0,-1.0,0.0,0.5597252986746613
1,2.0,2.0,3.0,4.0,4.0,7.0,5.0,1.0,1,0,27.0,28.0,0.0,0.0,0.4004094215422598
0,1.0,1.0,1.0,3.0,2.0,4.0,1.0,1.0,1,0,28.0,25.0,0.0,0.0,0.4234862882186221
0,0.0,2.0,1.0,3.0,4.0,5.0,2.0,1.0,1,0,25.0,26.0,0.0,0.0,0.5453891093984066
1,1.0,2.0,1.0,5.0,1.0,7.0,1.0,1.0,1,0,29.0,25.0,0.0,0.0,0.3180275278724299
1,1.0,2.0,1.0,2.0,2.0,5.0,2.0,2.0,1,0,30.0,29.0,2.0,3.0,0.41248044684874646
1,1.0,3.0,1.0,4.0,3.0,6.0,3.0,1.0,1,0,29.0,29.0,0.0,0.0,0.2861178081702574
1,1.0,1.0,2.0,3.0,3.0,3.0,3.0,1.0,1,0,23.0,23.0,-1.0,0.0,0.48544744114162197
1,2.0,2.0,2.0,2.0,4.0,3.0,1.0,2.0,1,0,24.0,27.0,0.0,0.0,0.4641446004551167
1,1.0,0.0,3.0,1.0,4.0,3.0,1.0,1.0,1,0,32.0,26.0,-2.0,0.0,0.5166797172107004
1,0.0,2.0,2.0,4.0,4.0,5.0,4.0,1.0,1,0,29.0,28.0,0.0,0.0,0.3786142827899684
1,1.0,2.0,4.0,5.0,5.0,7.0,4.0,2.0,1,0,25.0,28.0,-2.0,0.0,0.42925067816153506
1,3.0,1.0,4.0,4.0,7.0,5.0,4.0,2.0,1,0,27.0,27.0,0.0,0.0,0.5505277189471541
1,1.0,0.0,3.0,1.0,5.0,2.0,2.0,5.0,1,0,27.0,26.0,0.0,0.0,0.5725698831634495
0,2.0,1.0,2.0,4.0,2.0,6.0,2.0,2.0,1,0,30.0,24.0,-2.0,-3.0,0.47425884425367393
0,2.0,2.0,4.0,3.0,5.0,5.0,10.0,2.0,1,0,21.0,30.0,-2.0,0.0,0.38706047079277056
1,2.0,1.0,5.0,2.0,7.0,3.0,2.0,2.0,1,0,26.0,24.0,0.0,0.0,0.6380851281187341
0,2.0,3.0,5.0,3.0,6.0,5.0,1.0,1.0,1,0,26.0,25.0,0.0,0.0,0.4968820873750725
1,2.0,0.0,2.0,0.0,2.0,2.0,2.0,3.0,1,0,31.0,29.0,-3.0,0.0,0.5224599383333591
0,2.0,1.0,3.0,1.0,4.0,2.0,3.0,2.0,1,0,28.0,29.0,0.0,0.0,0.5062024034414211
0,2.0,4.0,2.0,5.0,3.0,7.0,2.0,1.0,1,0,30.0,28.0,0.0,0.0,0.37708202002343244
1,1.0,1.0,3.0,2.0,7.0,4.0,2.0,1.0,1,0,29.0,30.0,0.0,0.0,0.6658763852000299
0,1.0,2.0,3.0,2.0,5.0,2.0,3.0,1.0,1,0,28.0,28.0,-2.0,0.0,0.5390131084242883
1,1.0,2.0,2.0,2.0,4.0,4.0,2.0,2.0,1,0,26.0,30.0,2.0,0.0,0.544686334534034
1,2.0,1.0,3.0,2.0,4.0,3.0,1.0,1.0,1,0,29.0,31.0,2.0,1.0,0.44823275366963716
1,1.0,1.0,2.0,4.0,3.0,6.0,1.0,1.0,1,0,25.0,25.0,1.0,0.0,0.45994474696490756
0,1.0,0.0,1.0,0.0,1.0,3.0,4.0,2.0,1,0,24.0,27.0,0.0,0.0,0.43401903499661
1,2.0,1.0,3.0,3.0,5.0,5.0,1.0,2.0,1,0,27.0,28.0,0.0,0.0,0.6126760841315052
0,1.0,1.0,2.0,4.0,4.0,7.0,6.0,7.0,1,0,31.0,29.0,-1.0,0.0,0.398087984947622
1,2.0,2.0,3.0,2.0,4.0,2.0,6.0,6.0,1,0,22.0,29.0,0.0,0.0,0.4744523717344915
1,2.0,3.0,3.0,4.0,7.0,4.0,6.0,13.0,1,0,30.0,29.0,0.0,0.0,0.5988868619814733
0,2.0,2.0,4.0,5.0,6.0,8.0,6.0,6.0,1,0,27.0,27.0,0.0,-1.0,0.36436669015708234
1,3.0,1.0,5.0,4.0,7.0,5.0,6.0,6.0,1,0,29.0,28.0,0.0,0.0,0.517485652514099
1,2.0,0.0,4.0,0.0,7.0,2.0,1.0,7.0,1,0,28.0,30.0,1.0,0.0,0.6759224522808309
0,2.0,1.0,4.0,2.0,5.0,3.0,1.0,6.0,1,0,23.0,32.0,0.0,0.0,0.4998885318582422
1,3.0,1.0,4.0,3.0,7.0,5.0,1.0,1.0,1,0,31.0,29.0,1.0,0.0,0.5953372662158739
1,2.0,1.0,3.0,1.0,5.0,1.0,8.0,6.0,1,0,33.0,25.0,-1.0,0.0,0.6209241427412971
0,3.0,0.0,3.0,0.0,3.0,2.0,7.0,6.0,1,0,32.0,28.0,0.0,0.0,0.44574932598051437
0,3.0,2.0,3.0,4.0,5.0,4.0,7.0,1.0,1,0,26.0,30.0,0.0,0.0,0.5025269254617958
1,2.0,1.0,4.0,2.0,5.0,2.0,8.0,7.0,1,0,29.0,31.0,0.0,0.0,0.5826610766627212
0,1.0,2.0,2.0,3.0,4.0,4.0,1.0,6.0,1,0,32.0,26.0,0.0,0.0,0.4460074460041519
1,1.0,3.0,3.0,4.0,6.0,6.0,1.0,6.0,1,0,28.0,28.0,-2.0,0.0,0.36706743493510263
0,2.0,2.0,4.0,2.0,5.0,2.0,6.0,7.0,1,0,30.0,31.0,4.0,0.0,0.5669185725055912
1,1.0,1.0,3.0,4.0,4.0,7.0,7.0,1.0,1,0,29.0,30.0,2.0,0.0,0.48194489241112215
0,1.0,2.0,4.0,2.0,5.0,4.0,1.0,1.0,1,0,31.0,27.0,0.0,0.0,0.48627000814057875
1,0.0,2.0,1.0,3.0,1.0,4.0,8.0,8.0,1,0,27.0,31.0,-1.0,0.0,0.3296279876334283
0,2.0,3.0,2.0,6.0,3.0,8.0,12.0,2.0,1,0,24.0,30.0,0.0,0.0,0.4553441084641676
0,1.0,3.0,3.0,4.0,5.0,6.0,7.0,1.0,1,0,29.0,34.0,0.0,0.0,0.3780976995813741
1,1.0,1.0,2.0,3.0,3.0,4.0,1.0,1.0,1,0,25.0,32.0,0.0,0.0,0.413885255278602
1,0.0,2.0,1.0,4.0,2.0,8.0,9.0,2.0,1,0,30.0,29.0,-2.0,0.0,0.35949078594166894
1,2.0,1.0,6.0,3.0,7.0,5.0,1.0,8.0,1,0,31.0,26.0,-2.0,0.0,0.6113366806707018
0,1.0,3.0,1.0,5.0,1.0,8.0,2.0,2.0,1,0,26.0,32.0,-2.0,0.0,0.31333555874202174
1,2.0,1.0,4.0,1.0,5.0,4.0,2.0,2.0,1,0,24.0,33.0,0.0,0.0,0.5872514780727656
0,3.0,2.0,3.0,4.0,3.0,6.0,2.0,2.0,1,0,33.0,29.0,0.0,0.0,0.4952336872253567
1,0.0,2.0,0.0,3.0,2.0,5.0,2.0,2.0,1,0,29.0,30.0,0.0,0.0,0.5220941117754395
1,0.0,1.0,0.0,3.0,1.0,5.0,3.0,2.0,1,0,31.0,32.0,-1.0,0.0,0.4793449151089269
1,1.0,1.0,2.0,3.0,2.0,5.0,3.0,3.0,1,0,32.0,30.0,0.0,0.0,0.408304752868691
1,2.0,0.0,2.0,2.0,4.0,2.0,2.0,3.0,1,0,28.0,33.0,0.0,0.0,0.4768496674285325
1,1.0,2.0,3.0,2.0,6.0,2.0,1.0,3.0,1,0,30.0,32.0,-1.0,0.0,0.5651358475102208
1,2.0,1.0,5.0,3.0,5.0,6.0,3.0,3.0,1,0,30.0,31.0,0.0,0.0,0.5098096198894958
0,3.0,2.0,3.0,2.0,4.0,2.0,3.0,4.0,1,0,27.0,30.0,0.0,0.0,0.4943794626798769
1,1.0,1.0,2.0,2.0,5.0,5.0,2.0,3.0,1,0,27.0,30.0,0.0,0.0,0.5120295740531959
1,0.0,2.0,3.0,6.0,4.0,7.0,2.0,2.0,1,0,33.0,32.0,2.0,0.0,0.4879407617436934
1,3.0,2.0,4.0,4.0,6.0,4.0,2.0,4.0,1,0,25.0,31.0,0.0,0.0,0.48140349446170055
0,0.0,3.0,1.0,3.0,3.0,3.0,2.0,2.0,1,0,34.0,34.0,2.0,0.0,0.42499996371216525
1,2.0,2.0,4.0,3.0,7.0,5.0,2.0,4.0,1,0,30.0,29.0,3.0,0.0,0.5329471457449129
0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,1,0,30.0,27.0,1.0,0.0,0.6344754564017752
0,1.0,2.0,3.0,4.0,4.0,7.0,2.0,2.0,1,0,31.0,31.0,0.0,0.0,0.4927952273469512
0,4.0,1.0,5.0,2.0,7.0,2.0,1.0,2.0,1,0,26.0,33.0,0.0,0.0,0.5948564204463038
1,1.0,1.0,2.0,3.0,2.0,4.0,4.0,3.0,1,0,28.0,26.0,0.0,0.0,0.4316649582172163
0,1.0,1.0,3.0,4.0,4.0,4.0,2.0,1.0,1,0,33.0,32.0,-1.0,0.0,0.43384108738837446
1,1.0,0.0,1.0,1.0,1.0,2.0,2.0,1.0,1,0,32.0,35.0,-2.0,0.0,0.5701147962096327
1,2.0,0.0,6.0,1.0,7.0,1.0,1.0,1.0,1,0,33.0,28.0,-3.0,0.0,0.6304684375241434
1,1.0,2.0,2.0,3.0,2.0,3.0,2.0,1.0,1,0,31.0,35.0,2.0,4.0,0.5361021195613686
1,3.0,2.0,4.0,3.0,6.0,4.0,4.0,2.0,1,0,35.0,28.0,-1.0,0.0,0.6187296682735527
0,2.0,0.0,3.0,2.0,3.0,2.0,1.0,3.0,1,0,32.0,34.0,-3.0,0.0,0.5234392491162823
1,0.0,1.0,3.0,3.0,4.0,5.0,1.0,4.0,1,0,34.0,31.0,0.0,-1.0,0.40368940235409284
1,2.0,2.0,3.0,3.0,5.0,3.0,2.0,3.0,1,0,30.0,33.0,0.0,0.0,0.6228783399762867
